Date,ASII.JK,BBCA.JK,BMRI.JK,KLBF.JK,SMGR.JK,TLKM.JK
2020-07-02,3229.397705078125,4945.142578125,1860.119384765625,1344.07421875,8317.240234375,2417.5654296875
2020-07-03,3216.13525390625,4945.142578125,1860.119384765625,1344.07421875,8446.859375,2402.166748046875
2020-07-06,3209.504150390625,4999.9013671875,1888.02099609375,1375.5406494140625,8598.08203125,2348.27197265625
2020-07-07,3202.872802734375,5046.236328125,1878.720703125,1362.05517578125,8360.447265625,2402.166748046875
2020-07-08,3255.9228515625,5223.1494140625,1962.42578125,1366.5501708984375,8403.65234375,2425.2646484375
2020-07-09,3249.291748046875,5138.9052734375,1953.125,1375.5406494140625,8209.2236328125,2394.46728515625
2020-07-10,3202.872802734375,5223.1494140625,1925.2235107421875,1321.59814453125,8144.4140625,2394.46728515625
2020-07-13,3249.291748046875,5202.087890625,1953.125,1312.607421875,8079.60400390625,2379.069091796875
2020-07-14,3282.447265625,5223.1494140625,1971.7266845703125,1353.0645751953125,8338.8447265625,2371.3701171875
2020-07-15,3415.072265625,5181.02685546875,1962.42578125,1357.5596923828125,8166.0185546875,2379.069091796875
2020-07-16,3481.383544921875,5206.2998046875,1962.42578125,1335.083740234375,8122.8125,2386.768310546875
2020-07-17,3448.227294921875,5155.75341796875,1925.2235107421875,1317.102783203125,8079.60400390625,2355.971435546875
2020-07-20,3381.9150390625,5172.60205078125,1897.3216552734375,1335.083740234375,8166.0185546875,2355.971435546875
2020-07-21,3564.2734375,5223.1494140625,1971.7266845703125,1366.5501708984375,8187.62109375,2355.971435546875
2020-07-22,3514.539306640625,5206.2998046875,2018.2294921875,1415.997802734375,8295.63671875,2363.670654296875
2020-07-23,3431.649658203125,5223.1494140625,2120.5361328125,1451.9595947265625,8166.0185546875,2363.670654296875
2020-07-24,3348.759033203125,5138.9052734375,2083.333740234375,1411.5025634765625,8014.7958984375,2325.17431640625
2020-07-27,3398.492919921875,5138.9052734375,2185.64013671875,1393.5216064453125,8101.2080078125,2340.57275390625
2020-07-28,3431.649658203125,5210.51220703125,2176.33935546875,1362.05517578125,8122.8125,2325.17431640625
2020-07-29,3365.337646484375,5168.390625,2120.5361328125,1371.0455322265625,8187.62109375,2309.775634765625
2020-07-30,3415.072265625,5256.8466796875,2157.73828125,1407.00732421875,7971.5888671875,2348.27197265625
2020-08-03,3236.029052734375,5164.177734375,2046.1312255859375,1402.51220703125,7885.17529296875,2248.181884765625
2020-08-04,3289.078125,5231.57275390625,2074.032958984375,1415.997802734375,7949.98583984375,2271.279541015625
2020-08-05,3348.759033203125,5227.361328125,2120.5361328125,1451.9595947265625,8166.0185546875,2325.17431640625
2020-08-06,3464.80517578125,5273.69580078125,2148.437744140625,1438.4739990234375,8295.63671875,2325.17431640625
2020-08-07,3497.962158203125,5206.2998046875,2157.73828125,1420.4930419921875,8360.447265625,2294.376953125
2020-08-10,3398.492919921875,5155.75341796875,2157.73828125,1447.4644775390625,8295.63671875,2286.67822265625
2020-08-11,3464.80517578125,5202.087890625,2222.8427734375,1438.4739990234375,8295.63671875,2255.881103515625
2020-08-12,3580.851806640625,5273.69580078125,2287.94677734375,1451.9595947265625,8511.6689453125,2271.279541015625
2020-08-13,3580.851806640625,5307.392578125,2250.744384765625,1460.949951171875,8403.65234375,2317.47509765625
2020-08-14,3564.2734375,5395.8505859375,2241.44384765625,1460.949951171875,8209.2236328125,2332.87353515625
2020-08-18,3564.2734375,5357.939453125,2287.94677734375,1456.454833984375,8425.255859375,2348.27197265625
2020-08-19,3514.539306640625,5332.6669921875,2269.345703125,1442.9691162109375,8252.4306640625,2309.775634765625
2020-08-24,3514.539306640625,5320.02978515625,2232.143310546875,1438.4739990234375,8382.05078125,2309.775634765625
2020-08-25,3514.539306640625,5362.15185546875,2325.149169921875,1456.454833984375,8900.52734375,2294.376953125
2020-08-26,3547.695556640625,5341.09033203125,2362.3515625,1429.483642578125,9030.1474609375,2325.17431640625
2020-08-27,3514.539306640625,5560.12646484375,2343.750244140625,1451.9595947265625,9224.5751953125,2302.076416015625
2020-08-28,3531.11767578125,5471.67041015625,2315.848388671875,1447.4644775390625,9202.97265625,2278.978759765625
2020-08-31,3381.9150390625,5286.33203125,2213.5419921875,1420.4930419921875,9116.5595703125,2201.986572265625
2020-09-01,3481.383544921875,5492.7314453125,2278.64599609375,1433.978515625,9505.4169921875,2232.783447265625
2020-09-02,3514.539306640625,5421.123046875,2260.045166015625,1438.4739990234375,9246.1787109375,2271.279541015625
2020-09-03,3431.649658203125,5475.8818359375,2222.8427734375,1433.978515625,9094.9560546875,2232.783447265625
2020-09-04,3348.759033203125,5374.78857421875,2204.24169921875,1429.483642578125,8943.7333984375,2201.986572265625
2020-09-07,3332.181884765625,5294.75634765625,2176.33935546875,1438.4739990234375,9138.162109375,2232.783447265625
2020-09-08,3398.492919921875,5336.87890625,2222.8427734375,1420.4930419921875,8814.1142578125,2201.986572265625
2020-09-09,3249.291748046875,5261.05810546875,2148.437744140625,1398.016845703125,8727.701171875,2155.79052734375
2020-09-10,3023.830322265625,4894.595703125,1999.6282958984375,1330.58837890625,8122.8125,2078.79833984375
2020-09-11,3070.24853515625,4974.6279296875,2036.8306884765625,1415.997802734375,8122.8125,2163.489990234375
2020-09-14,3176.348388671875,5096.7822265625,2139.13720703125,1429.483642578125,8511.6689453125,2225.083984375
2020-09-15,3196.241943359375,4936.71826171875,2111.2353515625,1389.0264892578125,8317.240234375,2178.888427734375
2020-09-16,3169.716552734375,4844.05029296875,2101.934814453125,1384.53125,8122.8125,2148.091552734375
2020-09-17,3222.7666015625,4848.26171875,2074.032958984375,1362.05517578125,8036.3974609375,2171.18896484375
2020-09-18,3169.716552734375,4742.95703125,2074.032958984375,1389.0264892578125,8058.00146484375,2225.083984375
2020-09-21,3096.774169921875,4721.8955078125,2036.8306884765625,1348.5692138671875,7949.98583984375,2163.489990234375
2020-09-22,3096.774169921875,4591.31689453125,1971.7266845703125,1308.1123046875,7798.76220703125,2140.392333984375
2020-09-23,3070.24853515625,4637.65087890625,1934.52392578125,1375.5406494140625,7690.74658203125,2155.79052734375
2020-09-24,3050.35546875,4587.1044921875,1888.02099609375,1362.05517578125,7604.3330078125,2101.895751953125
2020-09-25,3222.7666015625,4726.107421875,1990.32763671875,1420.4930419921875,7604.3330078125,2071.09912109375
2020-09-28,3143.192138671875,4646.07568359375,1915.9232177734375,1371.0455322265625,7885.17529296875,2048.0009765625
2020-09-29,3030.46142578125,4637.65087890625,1888.02099609375,1357.5596923828125,7863.572265625,2024.903564453125
2020-09-30,2957.51806640625,4566.04345703125,1845.2384033203125,1393.5216064453125,7928.3818359375,1971.0087890625
2020-10-01,3056.986328125,4692.40966796875,1934.52392578125,1447.4644775390625,8274.033203125,2117.29443359375
2020-10-02,3043.724609375,4637.65087890625,1934.52392578125,1411.5025634765625,8166.0185546875,2063.39990234375
2020-10-05,3023.830322265625,4650.28759765625,1990.32763671875,1407.00732421875,8166.0185546875,2040.3018798828125
2020-10-06,3063.617919921875,4801.927734375,2046.1312255859375,1407.00732421875,8144.4140625,2040.3018798828125
2020-10-07,3088.29736328125,4848.26171875,2064.732421875,1429.483642578125,8187.62109375,2048.0009765625
2020-10-08,3168.340087890625,4869.3232421875,2027.5302734375,1438.4739990234375,8338.8447265625,2078.79833984375
2020-10-09,3161.669677734375,4865.11083984375,2064.732421875,1411.5025634765625,8101.2080078125,2101.895751953125
2020-10-12,3134.989013671875,4932.50634765625,2092.63427734375,1420.4930419921875,8122.8125,2101.895751953125
2020-10-13,3161.669677734375,4932.50634765625,2111.2353515625,1424.9881591796875,8079.60400390625,2101.895751953125
2020-10-14,3215.031494140625,4970.416015625,2148.437744140625,1429.483642578125,8036.3974609375,2163.489990234375
2020-10-15,3161.669677734375,4873.53466796875,2083.333740234375,1402.51220703125,7863.572265625,2140.392333984375
2020-10-16,3288.403076171875,4852.47412109375,2074.032958984375,1393.5216064453125,7928.3818359375,2117.29443359375
2020-10-19,3335.094482421875,4970.416015625,2120.5361328125,1411.5025634765625,7928.3818359375,2086.49755859375
2020-10-20,3451.822509765625,4890.38427734375,2101.934814453125,1407.00732421875,8187.62109375,2055.700439453125
2020-10-21,3501.84912109375,4869.3232421875,2055.43212890625,1407.00732421875,8209.2236328125,2063.39990234375
2020-10-22,3501.84912109375,4886.17138671875,2027.5302734375,1420.4930419921875,8058.00146484375,2078.79833984375
2020-10-23,3601.90283203125,4860.8994140625,2064.732421875,1424.9881591796875,8144.4140625,2024.903564453125
2020-10-26,3601.90283203125,4898.8076171875,2148.437744140625,1389.0264892578125,8295.63671875,2040.3018798828125
2020-10-27,3618.57763671875,4877.7470703125,2148.437744140625,1371.0455322265625,8274.033203125,2017.2041015625
2020-11-02,3601.90283203125,4903.0205078125,2222.8427734375,1344.07421875,7885.17529296875,1971.0087890625
2020-11-03,3668.603759765625,4961.9912109375,2232.143310546875,1326.0931396484375,7712.35009765625,1986.4071044921875
2020-11-04,3601.90283203125,4903.0205078125,2120.5361328125,1308.1123046875,7885.17529296875,1986.4071044921875
2020-11-05,3668.603759765625,5181.02685546875,2222.8427734375,1348.5692138671875,8598.08203125,2132.693115234375
2020-11-06,3885.384765625,5307.392578125,2250.744384765625,1362.05517578125,8943.7333984375,2178.888427734375
2020-11-09,3735.305419921875,5294.75634765625,2287.94677734375,1330.58837890625,8835.7177734375,2217.384765625
2020-11-10,3835.358154296875,5459.03271484375,2371.652099609375,1344.07421875,9159.7666015625,2201.986572265625
2020-11-11,4002.113525390625,5509.58056640625,2371.652099609375,1321.59814453125,9678.2421875,2371.3701171875
2020-11-12,4002.113525390625,5408.48681640625,2297.247314453125,1335.083740234375,9786.2587890625,2340.57275390625
2020-11-13,3935.41064453125,5383.21337890625,2325.149169921875,1344.07421875,9678.2421875,2302.076416015625
2020-11-16,3952.086181640625,5459.03271484375,2306.548095703125,1339.578857421875,9462.2109375,2363.670654296875
2020-11-17,3868.708984375,5518.0048828125,2325.149169921875,1348.5692138671875,9483.814453125,2479.15966796875
2020-11-18,3852.03369140625,5534.853515625,2362.3515625,1353.0645751953125,9635.037109375,2448.362060546875
2020-11-19,3818.68359375,5572.76318359375,2353.05078125,1344.07421875,9635.037109375,2440.6630859375
2020-11-20,3818.68359375,5560.12646484375,2343.750244140625,1344.07421875,9807.86328125,2479.15966796875
2020-11-23,3868.708984375,5560.12646484375,2380.95263671875,1344.07421875,10455.958984375,2556.15185546875
2020-11-24,3868.708984375,5530.640625,2390.253173828125,1335.083740234375,10131.91015625,2579.249755859375
2020-11-25,3701.954833984375,5400.06201171875,2427.455810546875,1321.59814453125,10283.1328125,2525.35498046875
2020-11-26,3768.656494140625,5459.03271484375,2501.860595703125,1339.578857421875,10304.7373046875,2671.640625
2020-11-27,3701.954833984375,5379.0,2473.958984375,1330.58837890625,10304.7373046875,2663.941650390625
2020-11-30,3535.2001953125,5227.361328125,2353.05078125,1353.0645751953125,10110.306640625,2486.85888671875
2020-12-01,3701.954833984375,5387.4248046875,2427.455810546875,1335.083740234375,10369.546875,2494.557861328125
2020-12-02,3818.68359375,5433.76025390625,2473.958984375,1344.07421875,10326.3408203125,2563.85107421875
2020-12-03,3751.98046875,5442.18408203125,2446.05712890625,1317.102783203125,10369.546875,2540.75341796875
2020-12-04,3802.0078125,5383.21337890625,2455.357421875,1331.5465087890625,10088.7041015625,2502.257080078125
2020-12-07,3902.060302734375,5492.7314453125,2492.56005859375,1340.5740966796875,10153.513671875,2563.85107421875
2020-12-08,3802.0078125,5467.45703125,2483.259033203125,1331.5465087890625,10002.2900390625,2540.75341796875
2020-12-10,3885.384765625,5555.84423828125,2529.762451171875,1336.060302734375,10110.306640625,2509.956298828125
2020-12-11,3785.33203125,5691.04345703125,2520.461669921875,1322.519287109375,9915.87890625,2525.35498046875
2020-12-14,3785.33203125,5762.86767578125,2501.860595703125,1340.5740966796875,10369.546875,2556.15185546875
2020-12-15,3968.761962890625,5737.51904296875,2492.56005859375,1340.5740966796875,10585.5791015625,2656.2421875
2020-12-16,4085.49072265625,5872.71728515625,2520.461669921875,1394.73876953125,10888.0234375,2779.430419921875
2020-12-17,4135.51708984375,5860.04345703125,2557.664306640625,1390.224853515625,11168.865234375,2725.535400390625
2020-12-18,4135.51708984375,5745.96826171875,2492.56005859375,1390.224853515625,10844.81640625,2702.437744140625
2020-12-21,4102.16650390625,5771.318359375,2492.56005859375,1394.73876953125,10801.609375,2710.136962890625
2020-12-22,4052.14013671875,5674.14306640625,2380.95263671875,1358.62890625,10758.404296875,2586.948974609375
2020-12-23,4002.113525390625,5682.59375,2362.3515625,1322.519287109375,10671.9912109375,2556.15185546875
2020-12-28,4052.14013671875,5729.0673828125,2427.455810546875,1354.1151123046875,10844.81640625,2640.843505859375
2020-12-29,4035.464599609375,5716.3935546875,2390.253173828125,1345.0877685546875,10866.4208984375,2633.144775390625
2020-12-30,4018.788330078125,5720.61865234375,2353.05078125,1336.060302734375,10736.80078125,2548.452880859375
2021-01-04,4152.1923828125,5775.54296875,2418.155029296875,1331.5465087890625,10866.4208984375,2687.0390625
2021-01-05,4118.84130859375,5991.0166015625,2390.253173828125,1327.032958984375,10715.1982421875,2671.640625
2021-01-06,4102.16650390625,5868.49267578125,2390.253173828125,1354.1151123046875,10391.1484375,2594.64794921875
2021-01-07,4052.14013671875,5885.3916015625,2408.8544921875,1340.5740966796875,10628.78515625,2610.046630859375
2021-01-08,4285.5966796875,5957.216796875,2436.756591796875,1349.6015625,10650.3896484375,2748.633056640625
2021-01-11,4352.29833984375,6206.48974609375,2548.36328125,1588.828369140625,10391.1484375,2771.731201171875
2021-01-12,4352.29833984375,6050.166015625,2585.56591796875,1516.6090087890625,10477.5625,2702.437744140625
2021-01-13,4519.05224609375,6016.36669921875,2576.265380859375,1412.7933349609375,10412.751953125,2679.33984375
2021-01-14,4519.05224609375,5931.86767578125,2548.36328125,1439.8758544921875,10304.7373046875,2694.73828125
2021-01-15,4385.64794921875,5876.943359375,2501.860595703125,1485.012939453125,10326.3408203125,2679.33984375
2021-01-18,4452.35107421875,6016.36669921875,2576.265380859375,1498.5540771484375,10931.23046875,2656.2421875
2021-01-19,4452.35107421875,5995.24169921875,2594.866455078125,1430.848388671875,10715.1982421875,2625.4453125
2021-01-20,4452.35107421875,5995.24169921875,2743.67626953125,1435.3621826171875,10758.404296875,2671.640625
2021-01-21,4535.72802734375,5978.341796875,2697.173095703125,1494.0404052734375,10585.5791015625,2679.33984375
2021-01-22,4469.02734375,5982.56689453125,2678.572021484375,1457.9306640625,10499.1650390625,2610.046630859375
2021-01-25,4318.94677734375,5944.54150390625,2715.7744140625,1448.9031982421875,10175.1162109375,2594.64794921875
2021-01-26,4235.5693359375,5762.86767578125,2743.67626953125,1394.73876953125,10153.513671875,2509.956298828125
2021-01-27,4185.54345703125,5737.51904296875,2715.7744140625,1363.142578125,10002.2900390625,2602.34716796875
2021-01-28,4185.54345703125,5830.46728515625,2622.76806640625,1367.6563720703125,9743.052734375,2494.557861328125
2021-01-29,4068.8154296875,5712.16796875,2446.05712890625,1322.519287109375,9159.7666015625,2394.46728515625
2021-02-01,4018.788330078125,5762.86767578125,2492.56005859375,1345.0877685546875,9959.0849609375,2486.85888671875
2021-02-02,3985.437744140625,5745.96826171875,2408.8544921875,1372.1700439453125,9462.2109375,2517.655517578125
2021-02-03,4102.16650390625,5767.09228515625,2418.155029296875,1408.2799072265625,9397.400390625,2494.557861328125
2021-02-04,4135.51708984375,5792.44384765625,2446.05712890625,1394.73876953125,9181.3701171875,2533.05419921875
2021-02-05,4068.8154296875,5843.142578125,2436.756591796875,1435.3621826171875,9721.4501953125,2533.05419921875
2021-02-08,4068.8154296875,5847.3681640625,2446.05712890625,1417.3072509765625,9548.623046875,2525.35498046875
2021-02-09,3885.384765625,5898.0673828125,2418.155029296875,1372.1700439453125,9419.00390625,2463.7607421875
2021-02-10,3935.41064453125,5847.3681640625,2418.155029296875,1376.683837890625,9548.623046875,2456.0615234375
2021-02-11,3902.060302734375,5813.56787109375,2418.155029296875,1376.683837890625,9462.2109375,2456.0615234375
2021-02-15,3968.761962890625,5745.96826171875,2418.155029296875,1376.683837890625,9656.6396484375,2479.15966796875
2021-02-16,3952.086181640625,5864.26708984375,2408.8544921875,1376.683837890625,9527.0205078125,2471.4599609375
2021-02-17,3868.708984375,5830.46728515625,2362.3515625,1367.6563720703125,9483.814453125,2425.2646484375
2021-02-18,3818.68359375,5691.04345703125,2325.149169921875,1345.0877685546875,9246.1787109375,2448.362060546875
2021-02-19,3852.03369140625,5767.09228515625,2371.652099609375,1430.848388671875,9289.384765625,2471.4599609375
2021-02-22,3802.0078125,5737.51904296875,2371.652099609375,1417.3072509765625,9094.9560546875,2440.6630859375
2021-02-23,3818.68359375,5767.09228515625,2353.05078125,1390.224853515625,9030.1474609375,2671.640625
2021-02-24,3751.98046875,5682.59375,2371.652099609375,1358.62890625,8878.923828125,2679.33984375
2021-02-25,3718.630126953125,5665.693359375,2334.449951171875,1354.1151123046875,8922.130859375,2687.0390625
2021-02-26,3601.90283203125,5669.91796875,2287.94677734375,1327.032958984375,8814.1142578125,2687.0390625
2021-03-01,3735.305419921875,5952.9912109375,2446.05712890625,1372.1700439453125,9224.5751953125,2687.0390625
2021-03-02,3718.630126953125,5927.6416015625,2455.357421875,1399.2523193359375,10110.306640625,2663.941650390625
2021-03-03,3785.33203125,5914.9677734375,2455.357421875,1399.2523193359375,9786.2587890625,2648.54296875
2021-03-04,3718.630126953125,5678.36865234375,2436.756591796875,1403.7659912109375,9678.2421875,2586.948974609375
2021-03-05,3668.603759765625,5745.96826171875,2408.8544921875,1403.7659912109375,9678.2421875,2556.15185546875
2021-03-08,3701.954833984375,5678.36865234375,2390.253173828125,1403.7659912109375,9440.6083984375,2571.55029296875
2021-03-09,3685.279541015625,5581.19384765625,2390.253173828125,1394.73876953125,9505.4169921875,2533.05419921875
2021-03-10,3618.57763671875,5665.693359375,2418.155029296875,1430.848388671875,9764.6572265625,2617.74609375
2021-03-12,3651.9287109375,5716.3935546875,2501.860595703125,1439.8758544921875,9872.6728515625,2656.2421875
2021-03-15,3685.279541015625,5631.89453125,2473.958984375,1430.848388671875,9613.4326171875,2602.34716796875
2021-03-16,3701.954833984375,5598.09423828125,2436.756591796875,1430.848388671875,9613.4326171875,2586.948974609375
2021-03-17,3718.630126953125,5585.4189453125,2427.455810546875,1435.3621826171875,9570.2265625,2610.046630859375
2021-03-18,3818.68359375,5665.693359375,2529.762451171875,1421.8209228515625,9829.466796875,2656.2421875
2021-03-19,3852.03369140625,5712.16796875,2520.461669921875,1448.9031982421875,10196.7197265625,2648.54296875
2021-03-22,3718.630126953125,5593.869140625,2464.658203125,1444.3895263671875,10023.8955078125,2602.34716796875
2021-03-23,3718.630126953125,5547.39404296875,2483.259033203125,1421.8209228515625,9829.466796875,2586.948974609375
2021-03-24,3635.2529296875,5441.76953125,2471.822265625,1376.683837890625,9959.0849609375,2594.64794921875
2021-03-25,3635.2529296875,5382.62109375,2462.204345703125,1435.3621826171875,9743.052734375,2625.4453125
2021-03-26,3735.305419921875,5420.64501953125,2471.822265625,1426.3345947265625,9570.2265625,2687.0390625
2021-03-29,3685.279541015625,5374.169921875,2452.58642578125,1390.224853515625,9635.037109375,2625.4453125
2021-03-30,3601.90283203125,5403.74560546875,2433.350341796875,1390.224853515625,9397.400390625,2602.34716796875
2021-03-31,3518.5244140625,5251.646484375,2366.024658203125,1417.3072509765625,9008.54296875,2633.144775390625
2021-04-01,3568.55126953125,5260.09619140625,2385.260498046875,1399.2523193359375,9008.54296875,2610.046630859375
2021-04-05,3568.55126953125,5200.94580078125,2394.878173828125,1399.2523193359375,8900.52734375,2602.34716796875
2021-04-06,3568.55126953125,5209.39599609375,2414.114501953125,1403.7659912109375,8965.337890625,2594.64794921875
2021-04-07,3551.875244140625,5281.2216796875,2433.350341796875,1399.2523193359375,8943.7333984375,2617.74609375
2021-04-08,3535.2001953125,5256.71533203125,2414.114501953125,1412.7933349609375,9021.4501953125,2610.046630859375
2021-04-09,3518.5244140625,5312.41015625,2491.058349609375,1399.2523193359375,9131.46875,2586.948974609375
2021-04-12,3385.12060546875,5196.736328125,2423.732421875,1363.142578125,8735.404296875,2548.452880859375
2021-04-13,3385.12060546875,5141.041015625,2423.732421875,1345.0877685546875,9241.4853515625,2563.85107421875
2021-04-14,3501.84912109375,5402.37744140625,2433.350341796875,1349.6015625,9725.5625,2571.55029296875
2021-04-15,3501.84912109375,5380.95703125,2423.732421875,1367.6563720703125,9527.5302734375,2586.948974609375
2021-04-16,3501.84912109375,5376.6728515625,2423.732421875,1349.6015625,9373.5068359375,2586.948974609375
2021-04-19,3468.49755859375,5372.38818359375,2394.878173828125,1349.6015625,9175.474609375,2571.55029296875
2021-04-20,3535.2001953125,5342.3994140625,2385.260498046875,1349.6015625,9285.4931640625,2556.15185546875
2021-04-21,3485.17333984375,5282.42041015625,2356.406494140625,1349.6015625,9197.4794921875,2525.35498046875
2021-04-22,3635.2529296875,5325.26220703125,2356.406494140625,1345.0877685546875,9087.4609375,2563.85107421875
2021-04-23,3751.98046875,5475.208984375,2366.024658203125,1354.1151123046875,9153.4716796875,2548.452880859375
2021-04-26,3751.98046875,5385.24072265625,2298.69873046875,1340.5740966796875,9263.4892578125,2502.257080078125
2021-04-27,3685.279541015625,5488.0615234375,2327.552490234375,1331.5465087890625,9065.45703125,2432.9638671875
2021-04-28,3568.55126953125,5415.23095703125,2385.260498046875,1327.032958984375,9263.4892578125,2417.5654296875
2021-04-29,3618.57763671875,5492.34619140625,2394.878173828125,1327.032958984375,9285.4931640625,2463.7607421875
2021-04-30,3668.603759765625,5488.0615234375,2375.642578125,1299.9505615234375,9175.474609375,2463.7607421875
2021-05-03,3676.73681640625,5475.208984375,2327.552490234375,1295.4368896484375,8955.439453125,2440.6630859375
2021-05-04,3727.567138671875,5483.7783203125,2346.78857421875,1327.032958984375,8845.4208984375,2471.4599609375
2021-05-05,3744.510986328125,5505.1982421875,2327.552490234375,1304.4642333984375,8933.4365234375,2463.7607421875
2021-05-06,3676.73681640625,5505.1982421875,2337.17041015625,1318.00537109375,8823.41796875,2456.0615234375
2021-05-07,3608.962158203125,5483.7783203125,2289.080810546875,1318.00537109375,8625.3857421875,2456.0615234375
2021-05-10,3642.84912109375,5500.91552734375,2298.69873046875,1327.032958984375,8757.4072265625,2440.6630859375
2021-05-11,3541.1884765625,5552.32470703125,2269.844482421875,1304.4642333984375,8735.404296875,2448.362060546875
2021-05-17,3507.302001953125,5569.46142578125,2279.462646484375,1318.00537109375,8559.375,2456.0615234375
2021-05-18,3490.3583984375,5475.208984375,2269.844482421875,1308.97802734375,8383.3486328125,2448.362060546875
2021-05-19,3422.583984375,5436.65185546875,2183.28271484375,1304.4642333984375,8163.31298828125,2432.9638671875
2021-05-20,3507.302001953125,5466.6416015625,2173.66455078125,1318.00537109375,8383.3486328125,2548.452880859375
2021-05-21,3422.583984375,5449.50390625,2240.990478515625,1327.032958984375,8295.3330078125,2517.655517578125
2021-05-24,3456.4716796875,5419.5146484375,2212.136962890625,1308.97802734375,8119.30517578125,2509.956298828125
2021-05-25,3439.528076171875,5445.2197265625,2269.844482421875,1318.00537109375,8273.3310546875,2540.75341796875
2021-05-27,3490.3583984375,5372.38818359375,2212.136962890625,1281.8956298828125,8361.34375,2602.34716796875
2021-05-28,3490.3583984375,5432.3671875,2231.372802734375,1299.9505615234375,8493.3662109375,2517.655517578125
2021-05-31,3558.13232421875,5462.35693359375,2308.31640625,1308.97802734375,8537.373046875,2648.54296875
2021-06-02,3608.962158203125,5539.47216796875,2346.78857421875,1304.4642333984375,9175.474609375,2656.2421875
2021-06-03,3625.90576171875,5655.146484375,2404.496337890625,1354.1151123046875,9285.4931640625,2687.0390625
2021-06-04,3541.1884765625,5638.0087890625,2356.406494140625,1340.5740966796875,9131.46875,2694.73828125
2021-06-07,3558.13232421875,5595.16650390625,2356.406494140625,1349.6015625,9153.4716796875,2733.234619140625
2021-06-08,3575.075439453125,5509.48291015625,2308.31640625,1333.9620361328125,8955.439453125,2694.73828125
2021-06-09,3608.962158203125,5595.16650390625,2366.024658203125,1324.76220703125,9153.4716796875,2741.65380859375
