Date,ADRO.JK,BBCA.JK,SMGR.JK,TLKM.JK
2022-09-07,1421.46337890625,7310.46484375,5826.62158203125,3480.30615234375
2022-09-08,1393.1759033203125,7288.64208984375,5826.62158203125,3534.564697265625
2022-09-09,1396.711669921875,7310.46484375,5871.099609375,3565.56982421875
2022-09-12,1403.78369140625,7310.46484375,5893.33837890625,3519.0625
2022-09-13,1417.9276123046875,7441.39794921875,5982.2939453125,3503.56005859375
2022-09-14,1417.9276123046875,7419.576171875,5915.578125,3472.554931640625
2022-09-15,1435.6075439453125,7637.79833984375,5893.33837890625,3488.057373046875
2022-09-16,1389.6397705078125,7375.931640625,6115.72900390625,3418.296630859375
2022-09-19,1382.5679931640625,7550.509765625,6226.923828125,3488.057373046875
2022-09-20,1375.4957275390625,7463.22119140625,6404.8359375,3472.554931640625
2022-09-21,1382.5679931640625,7397.75341796875,6404.8359375,3433.798828125
2022-09-22,1449.75146484375,7397.75341796875,6471.552734375,3433.798828125
2022-09-23,1432.0714111328125,7310.46484375,6604.98681640625,3395.04248046875
2022-09-26,1364.8878173828125,7354.109375,6604.98681640625,3457.052490234375
2022-09-27,1382.5679931640625,7244.99853515625,6671.7041015625,3441.55029296875
2022-09-28,1368.423828125,7266.8203125,6582.748046875,3464.8037109375
2022-09-29,1396.711669921875,7310.46484375,6671.7041015625,3441.55029296875
2022-09-30,1400.247802734375,7463.22119140625,6649.46484375,3457.052490234375
2022-10-03,1400.247802734375,7419.576171875,6627.2255859375,3457.052490234375
2022-10-04,1456.823486328125,7463.22119140625,6627.2255859375,3441.55029296875
2022-10-05,1442.67919921875,7375.931640625,6516.03125,3457.052490234375
2022-10-06,1449.75146484375,7354.109375,6516.03125,3433.798828125
2022-10-07,1463.8951416015625,7157.70849609375,6427.07470703125,3371.788818359375
2022-10-10,1386.1038818359375,7244.99853515625,6538.27001953125,3426.047119140625
2022-10-11,1389.6397705078125,7201.35302734375,6693.943359375,3340.7841796875
2022-10-12,1414.3916015625,7266.8203125,6671.7041015625,3364.037841796875
2022-10-13,1421.46337890625,7223.1748046875,6538.27001953125,3333.032470703125
2022-10-14,1396.711669921875,7201.35302734375,6404.8359375,3325.281494140625
2022-10-17,1400.247802734375,7201.35302734375,6671.7041015625,3356.286376953125
2022-10-18,1364.8878173828125,7244.99853515625,6693.943359375,3294.276611328125
2022-10-19,1357.81591796875,7223.1748046875,6894.09423828125,3255.520263671875
2022-10-20,1414.3916015625,7419.576171875,6938.57177734375,3371.788818359375
2022-10-21,1400.247802734375,7550.509765625,6760.66015625,3379.5400390625
2022-10-24,1386.1038818359375,7768.73291015625,6738.42138671875,3418.296630859375
2022-10-25,1371.959716796875,7594.154296875,6649.46484375,3402.793701171875
2022-10-26,1389.6397705078125,7463.22119140625,6649.46484375,3387.29150390625
2022-10-27,1407.3197021484375,7594.154296875,6827.37646484375,3387.29150390625
2022-10-28,1382.5679931640625,7637.79833984375,6894.09423828125,3449.301025390625
2022-10-31,1407.3197021484375,7681.443359375,7072.00634765625,3402.793701171875
2022-11-01,1325.9921875,7681.443359375,7138.72314453125,3426.047119140625
2022-11-02,1322.4560546875,7637.79833984375,7205.4404296875,3271.02294921875
2022-11-03,1325.9921875,7681.443359375,7138.72314453125,3201.26171875
2022-11-04,1325.9921875,7659.6220703125,7338.87451171875,3263.271484375
2022-11-07,1354.27978515625,7725.0888671875,7338.87451171875,3317.530517578125
2022-11-08,1329.5279541015625,7637.79833984375,7072.00634765625,3271.02294921875
2022-11-09,1287.0965576171875,7746.90966796875,7005.28955078125,3247.76904296875
2022-11-10,1230.5206298828125,7681.443359375,7094.2451171875,3232.2666015625
2022-11-11,1234.056640625,7725.0888671875,7227.6787109375,3216.76416015625
2022-11-14,1237.5926513671875,7637.79833984375,7116.484375,3139.251708984375
2022-11-15,1241.1287841796875,7681.443359375,7072.00634765625,3139.251708984375
2022-11-16,1262.344482421875,7506.865234375,6782.8994140625,3139.251708984375
2022-11-17,1269.41650390625,7615.9765625,6782.8994140625,3131.500244140625
2022-11-18,1269.41650390625,7703.2646484375,6871.85498046875,3108.246826171875
2022-11-21,1304.7763671875,7615.9765625,6827.37646484375,3123.749267578125
2022-11-22,1308.312255859375,7768.73291015625,6849.61572265625,3100.495361328125
2022-11-23,1325.9921875,7746.90966796875,6805.13818359375,3077.24169921875
2022-11-24,1325.9921875,7856.021484375,6760.66015625,3123.749267578125
2022-11-25,1318.920166015625,7834.19873046875,6849.61572265625,3123.749267578125
2022-11-28,1322.4560546875,7877.84423828125,6849.61572265625,3084.992919921875
2022-11-29,1371.959716796875,7834.19873046875,6760.66015625,3084.992919921875
2022-11-30,1368.423828125,8117.88818359375,6760.66015625,3131.500244140625
2022-12-01,1379.031982421875,7856.021484375,6849.61572265625,3069.49072265625
2022-12-02,1361.351806640625,7799.0625,6827.37646484375,3100.495361328125
2022-12-05,1336.5999755859375,7689.52587890625,6849.61572265625,2976.4755859375
2022-12-06,1347.2078857421875,7601.89404296875,6382.59619140625,2790.446044921875
2022-12-07,1354.27978515625,7404.7275390625,6226.923828125,2852.455810546875
2022-12-08,1322.4560546875,7448.54248046875,6182.4453125,2898.96337890625
2022-12-09,1301.240234375,7514.26513671875,6182.4453125,2829.2021484375
2022-12-12,1343.6719970703125,7623.802734375,6004.53369140625,2867.95849609375
2022-12-13,1322.4560546875,7623.802734375,6244.248046875,2906.714599609375
2022-12-14,1371.959716796875,7558.08056640625,6244.248046875,2906.714599609375
2022-12-15,1379.031982421875,7448.54248046875,6444.9560546875,2844.704833984375
2022-12-16,1375.4957275390625,7536.1728515625,6266.54931640625,2852.455810546875
2022-12-19,1403.78369140625,7579.98779296875,6199.646484375,2883.4609375
2022-12-20,1386.1038818359375,7514.26513671875,6043.54052734375,2883.4609375
2022-12-21,1386.1038818359375,7601.89404296875,5998.9384765625,2937.719482421875
2022-12-22,1389.6397705078125,7514.26513671875,5998.9384765625,2906.714599609375
2022-12-23,1347.2078857421875,7448.54248046875,6021.2392578125,2929.96826171875
2022-12-26,1343.6719970703125,7514.26513671875,6065.84130859375,2906.714599609375
2022-12-27,1325.9921875,7536.1728515625,5954.33642578125,2953.221923828125
2022-12-28,1325.9921875,7579.98779296875,5954.33642578125,2891.212158203125
2022-12-29,1343.6719970703125,7514.26513671875,5954.33642578125,2929.96826171875
2022-12-30,1361.351806640625,7492.3583984375,5865.13330078125,2906.714599609375
2023-01-02,1358.0533447265625,7492.3583984375,5909.73486328125,2945.470703125
2023-01-03,1331.572998046875,7492.3583984375,5976.63720703125,2991.978271484375
2023-01-04,1248.349853515625,7317.09765625,6043.54052734375,2960.97314453125
2023-01-05,1172.6923828125,7229.4677734375,5976.63720703125,2922.217041015625
2023-01-06,1187.823974609375,7273.28369140625,6311.15087890625,2875.709228515625
2023-01-09,1146.2119140625,7404.7275390625,6400.35400390625,2937.719482421875
2023-01-10,1187.823974609375,7163.7451171875,6288.849609375,2968.724609375
2023-01-11,1202.9552001953125,7119.9306640625,6244.248046875,2999.7294921875
2023-01-12,1168.9093017578125,7163.7451171875,6601.0625,2991.978271484375
2023-01-13,1187.823974609375,7054.20849609375,6422.6552734375,2929.96826171875
2023-01-16,1172.6923828125,7141.837890625,6601.0625,2984.22705078125
2023-01-17,1187.823974609375,7295.1904296875,6444.9560546875,3061.7392578125
2023-01-18,1199.1722412109375,7273.28369140625,6244.248046875,3046.237060546875
2023-01-19,1221.8697509765625,7295.1904296875,6355.7529296875,3015.231689453125
2023-01-20,1225.6524658203125,7273.28369140625,6288.849609375,2999.7294921875
2023-01-24,1210.5211181640625,7207.56005859375,6333.45166015625,2984.22705078125
2023-01-25,1184.0408935546875,7185.65283203125,6288.849609375,2976.4755859375
2023-01-26,1138.646240234375,7426.63525390625,6534.1591796875,3077.24169921875
2023-01-27,1157.560791015625,7623.802734375,6489.55810546875,3069.49072265625
2023-01-30,1138.646240234375,7623.802734375,6444.9560546875,3069.49072265625
2023-01-31,1119.731689453125,7426.63525390625,6601.0625,2984.22705078125
2023-02-01,1115.94921875,7448.54248046875,6534.1591796875,2999.7294921875
2023-02-02,1085.6861572265625,7404.7275390625,6534.1591796875,3015.231689453125
2023-02-03,1044.0743408203125,7623.802734375,6489.55810546875,3007.480712890625
2023-02-06,1051.64013671875,7645.70947265625,6467.2568359375,3007.480712890625
2023-02-07,1093.2518310546875,7755.248046875,6467.2568359375,2945.470703125
2023-02-08,1104.6004638671875,7733.33935546875,6444.9560546875,2976.4755859375
2023-02-09,1074.3375244140625,7799.0625,6534.1591796875,2922.217041015625
2023-02-10,1036.5086669921875,7733.33935546875,6913.275390625,2945.470703125
2023-02-13,1051.64013671875,7777.15478515625,6779.4697265625,2937.719482421875
2023-02-14,1070.5546875,7842.8759765625,6824.07177734375,2945.470703125
2023-02-15,1115.94921875,7777.15478515625,6801.7705078125,2937.719482421875
2023-02-16,1104.6004638671875,7623.802734375,6712.5673828125,2922.217041015625
2023-02-17,1089.468994140625,7645.70947265625,6623.36328125,2914.4658203125
2023-02-20,1097.0345458984375,7667.6171875,6712.5673828125,2960.97314453125
2023-02-21,1066.771728515625,7623.802734375,6757.1689453125,2976.4755859375
2023-02-22,1078.1202392578125,7601.89404296875,6623.36328125,2991.978271484375
2023-02-23,1097.0345458984375,7645.70947265625,6801.7705078125,3077.24169921875
2023-02-24,1093.2518310546875,7601.89404296875,6601.0625,3131.500244140625
2023-02-27,1115.94921875,7689.52587890625,6578.76123046875,3069.49072265625
2023-02-28,1131.0806884765625,7667.6171875,6444.9560546875,3007.480712890625
2023-03-01,1131.0806884765625,7536.1728515625,6467.2568359375,3046.237060546875
