Date,Asset_A,Asset_B,rho_L_0,rho_L_1,rho_F_0,rho_F_1,rho_LF_00,rho_LF_01,rho_LF_10,rho_LF_11
2021-07-09,ASII.JK,TLKM.JK,0.40909090909090906,0.5909090909090909,0.36363636363636365,0.6363636363636364,0.21212121212121213,0.19696969696969696,0.15151515151515152,0.4393939393939394
2021-07-09,ASII.JK,TPIA.JK,0.40909090909090906,0.5909090909090909,0.3484848484848485,0.6515151515151516,0.16666666666666666,0.24242424242424243,0.18181818181818182,0.4090909090909091
2021-07-09,TLKM.JK,TPIA.JK,0.36363636363636365,0.6363636363636364,0.3484848484848485,0.6515151515151515,0.16666666666666666,0.19696969696969696,0.18181818181818182,0.45454545454545453
2021-08-10,BBCA.JK,ASII.JK,0.40909090909090906,0.5909090909090909,0.42424242424242425,0.5757575757575757,0.21212121212121213,0.19696969696969696,0.21212121212121213,0.3787878787878788
2021-08-10,BBCA.JK,TLKM.JK,0.40909090909090906,0.5909090909090909,0.4393939393939394,0.5606060606060607,0.25757575757575757,0.15151515151515152,0.18181818181818182,0.4090909090909091
2021-08-10,BBCA.JK,TPIA.JK,0.40909090909090906,0.5909090909090909,0.40909090909090906,0.5909090909090909,0.16666666666666666,0.24242424242424243,0.24242424242424243,0.3484848484848485
2021-08-10,ASII.JK,TLKM.JK,0.4242424242424242,0.5757575757575757,0.4393939393939394,0.5606060606060606,0.25757575757575757,0.16666666666666666,0.18181818181818182,0.3939393939393939
2021-08-10,ASII.JK,TPIA.JK,0.4242424242424242,0.5757575757575758,0.40909090909090906,0.5909090909090909,0.19696969696969696,0.22727272727272727,0.21212121212121213,0.36363636363636365
2021-08-10,TLKM.JK,TPIA.JK,0.4393939393939394,0.5606060606060606,0.40909090909090906,0.5909090909090909,0.22727272727272727,0.21212121212121213,0.18181818181818182,0.3787878787878788
2021-09-10,BBCA.JK,ASII.JK,0.3787878787878788,0.6212121212121212,0.42424242424242425,0.5757575757575758,0.21212121212121213,0.16666666666666666,0.21212121212121213,0.4090909090909091
