Date,ASII.JK,BBCA.JK,TLKM.JK,TPIA.JK
2020-11-20,4011.49951171875,5803.5283203125,2479.159423828125,2158.6025390625
2020-11-23,4064.051025390625,5803.5283203125,2556.151611328125,2164.769775390625
2020-11-24,4064.051025390625,5772.75244140625,2579.24951171875,2189.43994140625
2020-11-25,3888.876953125,5636.45703125,2525.35498046875,2214.109130859375
2020-11-26,3958.946044921875,5698.0087890625,2671.640625,2288.11865234375
2020-11-27,3888.876953125,5614.4736328125,2663.941650390625,2281.951416015625
2020-11-30,3713.702392578125,5456.1953125,2486.85888671875,2294.2861328125
2020-12-01,3888.876953125,5623.2666015625,2494.5576171875,2343.62548828125
2020-12-02,4011.49951171875,5671.6298828125,2563.851318359375,2386.797607421875
2020-12-03,3941.42919921875,5680.4228515625,2540.75341796875,2405.300048828125
2020-12-04,3993.981689453125,5618.86962890625,2502.2568359375,2405.300048828125
2020-12-07,4099.0859375,5733.181640625,2563.851318359375,2411.467041015625
2020-12-08,3993.981689453125,5706.802734375,2540.75341796875,2429.969482421875
2020-12-10,4081.56884765625,5799.05810546875,2509.95654296875,2454.63916015625
2020-12-11,3976.4638671875,5940.17578125,2525.35498046875,2460.806640625
2020-12-14,3976.4638671875,6015.14453125,2556.151611328125,2405.300048828125
2020-12-15,4169.15673828125,5988.6845703125,2656.2421875,2343.62548828125
2020-12-16,4291.77783203125,6129.80322265625,2779.43017578125,2331.290283203125
2020-12-17,4344.33056640625,6116.5732421875,2725.53564453125,2244.9462890625
2020-12-18,4344.33056640625,5997.5048828125,2702.437744140625,2238.779296875
2020-12-21,4309.296875,6023.96484375,2710.136962890625,2238.779296875
2020-12-22,4256.7431640625,5922.5361328125,2586.948974609375,2263.44873046875
2020-12-23,4204.19091796875,5931.35595703125,2556.151611328125,2257.28125
2020-12-28,4256.7431640625,5979.8662109375,2640.84375,2312.7880859375
2020-12-29,4239.22607421875,5966.63623046875,2633.144287109375,2306.620849609375
2020-12-30,4221.70849609375,5971.04541015625,2548.45263671875,2238.779296875
2021-01-04,4361.84814453125,6028.37451171875,2687.0390625,2300.453125
2021-01-05,4326.81396484375,6253.28076171875,2671.640625,2318.955810546875
2021-01-06,4309.296875,6125.392578125,2594.6484375,2362.1279296875
2021-01-07,4256.7431640625,6143.033203125,2610.04638671875,2442.3046875
2021-01-08,4501.98779296875,6218.00146484375,2748.63330078125,2479.309326171875
2021-01-11,4572.0576171875,6478.1875,2771.73095703125,2485.4765625
2021-01-12,4572.0576171875,6315.02001953125,2702.437744140625,2454.63916015625
2021-01-13,4747.23291015625,6279.74072265625,2679.340087890625,2491.643798828125
2021-01-14,4747.23291015625,6191.54248046875,2694.73828125,2503.978515625
2021-01-15,4607.0927734375,6134.212890625,2679.340087890625,2497.811279296875
2021-01-18,4677.16259765625,6279.74072265625,2656.2421875,2540.983642578125
2021-01-19,4677.16259765625,6257.69140625,2625.445068359375,2540.983642578125
2021-01-20,4677.16259765625,6257.69140625,2671.640625,2553.318359375
2021-01-21,4764.75,6240.05126953125,2679.340087890625,2571.8203125
2021-01-22,4694.6796875,6244.46044921875,2610.04638671875,2559.485595703125
2021-01-25,4537.02294921875,6204.77197265625,2594.6484375,2516.3134765625
2021-01-26,4449.43603515625,6015.14453125,2509.95654296875,2553.318359375
2021-01-27,4396.8828125,5988.6845703125,2602.347412109375,2553.318359375
2021-01-28,4396.8828125,6085.7041015625,2494.5576171875,2553.318359375
2021-01-29,4274.2607421875,5962.2255859375,2394.4677734375,2510.14599609375
2021-02-01,4221.70849609375,6015.14453125,2486.85888671875,2621.16015625
2021-02-02,4186.67431640625,5997.5048828125,2517.65576171875,2608.8251953125
2021-02-03,4309.296875,6019.55419921875,2494.5576171875,2639.662353515625
2021-02-04,4344.33056640625,6046.01416015625,2533.054443359375,2651.996826171875
2021-02-05,4274.2607421875,6098.93310546875,2533.054443359375,2695.169189453125
2021-02-08,4274.2607421875,6103.34423828125,2525.35498046875,2732.174072265625
2021-02-09,4081.56884765625,6156.2626953125,2463.760986328125,2781.513427734375
2021-02-10,4134.12109375,6103.34423828125,2456.061767578125,2651.996826171875
2021-02-11,4099.0859375,6068.064453125,2456.061767578125,2670.49951171875
2021-02-15,4169.15673828125,5997.5048828125,2479.159423828125,2763.010986328125
2021-02-16,4151.638671875,6120.9833984375,2471.4599609375,2769.17822265625
2021-02-17,4064.051025390625,6085.7041015625,2425.264404296875,2707.504150390625
2021-02-18,4011.49951171875,5940.17578125,2448.362548828125,2571.8203125
2021-02-19,4046.5341796875,6019.55419921875,2471.4599609375,2534.816162109375
2021-02-22,3993.981689453125,5988.6845703125,2440.6630859375,2528.64892578125
2021-02-23,4011.49951171875,6019.55419921875,2671.640625,2522.48095703125
2021-02-24,3941.42919921875,5931.35595703125,2679.340087890625,2429.969482421875
2021-02-25,3906.39501953125,5913.7158203125,2687.0390625,2448.4716796875
2021-02-26,3783.771484375,5918.126953125,2687.0390625,2405.300048828125
2021-03-01,3923.911376953125,6213.59130859375,2687.0390625,2368.295166015625
2021-03-02,3906.39501953125,6187.13232421875,2663.941650390625,2411.467041015625
2021-03-03,3976.4638671875,6173.90234375,2648.542724609375,2411.467041015625
2021-03-04,3906.39501953125,5926.94677734375,2586.948974609375,2399.13232421875
2021-03-05,3853.841796875,5997.5048828125,2556.151611328125,2325.123291015625
2021-03-08,3888.876953125,5926.94677734375,2571.55029296875,2355.96044921875
2021-03-09,3871.359619140625,5825.517578125,2533.054443359375,2349.79296875
2021-03-10,3801.289306640625,5913.7158203125,2617.74609375,2436.136962890625
2021-03-12,3836.324462890625,5966.63623046875,2656.2421875,2608.8251953125
2021-03-15,3871.359619140625,5878.4384765625,2602.347412109375,2596.49072265625
2021-03-16,3888.876953125,5843.1572265625,2586.948974609375,2627.32763671875
2021-03-17,3906.39501953125,5829.927734375,2610.04638671875,2670.49951171875
2021-03-18,4011.49951171875,5913.7158203125,2656.2421875,2695.169189453125
2021-03-19,4046.5341796875,5962.2255859375,2648.542724609375,2713.671630859375
2021-03-22,3906.39501953125,5838.74755859375,2602.347412109375,2713.671630859375
2021-03-23,3906.39501953125,5790.2392578125,2586.948974609375,2689.001708984375
2021-03-24,3818.80712890625,5679.98974609375,2594.6484375,2596.49072265625
2021-03-25,3818.80712890625,5618.25048828125,2625.445068359375,2645.829833984375
2021-03-26,3923.911376953125,5657.94091796875,2687.0390625,2689.001708984375
2021-03-29,3871.359619140625,5609.43115234375,2625.445068359375,2707.504150390625
2021-03-30,3783.771484375,5640.30078125,2602.347412109375,2781.513427734375
2021-03-31,3696.18408203125,5481.54296875,2633.144287109375,2744.509033203125
2021-04-01,3748.737548828125,5490.3623046875,2610.04638671875,2744.509033203125
2021-04-05,3748.737548828125,5428.62451171875,2602.347412109375,2713.671630859375
2021-04-06,3748.737548828125,5437.443359375,2594.6484375,2726.006591796875
2021-04-07,3731.22021484375,5512.4130859375,2617.74609375,2701.33642578125
2021-04-08,3713.702392578125,5486.8349609375,2610.04638671875,2738.341552734375
2021-04-09,3696.18408203125,5544.966796875,2586.948974609375,2726.006591796875
2021-04-12,3556.044921875,5424.22998046875,2548.45263671875,2701.33642578125
2021-04-13,3556.044921875,5366.09716796875,2563.851318359375,2670.49951171875
2021-04-14,3678.6669921875,5638.8740234375,2571.55029296875,2695.169189453125
2021-04-15,3678.6669921875,5616.51513671875,2586.948974609375,2658.164794921875
2021-04-16,3678.6669921875,5612.04345703125,2586.948974609375,2633.4951171875
2021-04-19,3643.632080078125,5607.57080078125,2571.55029296875,2571.8203125
2021-04-20,3713.702392578125,5576.26953125,2556.151611328125,2553.318359375
2021-04-21,3661.150146484375,5513.66455078125,2525.35498046875,2528.64892578125
2021-04-22,3818.80712890625,5558.3828125,2563.851318359375,2534.816162109375
2021-04-23,3941.42919921875,5714.89306640625,2548.45263671875,2534.816162109375
2021-04-26,3941.42919921875,5620.98681640625,2502.2568359375,2499.330322265625
2021-04-27,3871.359619140625,5728.30810546875,2432.9638671875,2468.39794921875
2021-04-28,3748.737548828125,5652.28955078125,2417.565185546875,2499.330322265625
2021-04-29,3801.289306640625,5732.78076171875,2463.760986328125,2462.21142578125
2021-04-30,3853.841796875,5728.30810546875,2463.760986328125,2493.14404296875
