Date,BBCA.JK,BMRI.JK,SMGR.JK,TLKM.JK
2023-05-26,8178.404296875,4342.2490234375,5579.38525390625,3462.297607421875
2023-05-29,8178.404296875,4363.431640625,5579.38525390625,3520.980712890625
2023-05-30,8267.7861328125,4363.431640625,5579.38525390625,3453.91455078125
2023-05-31,8089.0234375,4278.70458984375,5484.81884765625,3386.84814453125
2023-06-05,8223.0966796875,4299.88623046875,5508.4609375,3420.381103515625
2023-06-06,8178.404296875,4278.70458984375,5532.10205078125,3428.764404296875
2023-06-07,8133.71435546875,4257.5224609375,5532.10205078125,3479.064208984375
2023-06-08,8156.060546875,4257.5224609375,5555.7431640625,3495.830810546875
2023-06-09,8133.71435546875,4342.2490234375,5603.0263671875,3479.064208984375
2023-06-12,8178.404296875,4321.0673828125,5721.23388671875,3538.119140625
2023-06-13,8178.404296875,4321.0673828125,5673.95068359375,3520.64697265625
2023-06-14,8111.3701171875,4278.70458984375,5650.3095703125,3494.438720703125
2023-06-15,8089.0234375,4342.2490234375,5744.875,3511.910888671875
2023-06-16,8089.0234375,4363.431640625,5673.95068359375,3468.230224609375
2023-06-19,8044.33251953125,4342.2490234375,5673.95068359375,3459.494140625
2023-06-20,8089.0234375,4321.0673828125,5697.59228515625,3485.702392578125
2023-06-21,8156.060546875,4321.0673828125,5697.59228515625,3476.966552734375
2023-06-22,8089.0234375,4299.88623046875,5697.59228515625,3442.02197265625
2023-06-23,8089.0234375,4299.88623046875,5792.158203125,3450.75830078125
2023-06-26,8111.3701171875,4342.2490234375,5815.7998046875,3485.702392578125
2023-06-27,8178.404296875,4405.79443359375,5744.875,3494.438720703125
2023-07-03,8111.3701171875,4532.88525390625,5744.875,3494.438720703125
2023-07-04,8089.0234375,4448.158203125,5744.875,3468.230224609375
2023-07-05,8089.0234375,4469.33984375,5839.44091796875,3476.966552734375
2023-07-06,8111.3701171875,4490.52099609375,5910.365234375,3459.494140625
2023-07-07,8066.6787109375,4363.431640625,6075.85595703125,3459.494140625
2023-07-10,8089.0234375,4384.61279296875,6075.85595703125,3450.75830078125
2023-07-11,8066.6787109375,4469.33984375,6194.06298828125,3476.966552734375
2023-07-12,8200.7509765625,4490.52099609375,6146.7802734375,3476.966552734375
2023-07-13,8156.060546875,4532.88525390625,6359.55322265625,3424.5498046875
2023-07-14,8223.0966796875,4575.248046875,6501.40234375,3433.285888671875
2023-07-17,8200.7509765625,4554.06640625,6406.8359375,3415.813720703125
2023-07-18,8178.404296875,4532.88525390625,6406.8359375,3363.397216796875
2023-07-20,8178.404296875,4681.15673828125,6335.91162109375,3363.397216796875
2023-07-21,8178.404296875,4702.3388671875,6572.32666015625,3372.13330078125
2023-07-24,8133.71435546875,4659.97509765625,6572.32666015625,3407.07763671875
2023-07-25,8178.404296875,4702.3388671875,6619.609375,3389.60546875
2023-07-26,8357.16796875,4723.52001953125,6454.119140625,3389.60546875
2023-07-27,8245.44140625,4765.88330078125,6312.2705078125,3249.827880859375
2023-07-28,8156.060546875,4829.4287109375,6383.19482421875,3249.827880859375
2023-07-31,8156.060546875,4850.6103515625,6595.9677734375,3249.827880859375
2023-08-01,8156.060546875,4787.0654296875,6359.55322265625,3276.036376953125
2023-08-02,8223.0966796875,4829.4287109375,6454.119140625,3223.61962890625
2023-08-03,8267.7861328125,4914.1552734375,6832.38232421875,3249.827880859375
2023-08-04,8178.404296875,4892.9736328125,6690.53369140625,3223.61962890625
2023-08-07,8290.1337890625,4977.70068359375,6572.32666015625,3214.883544921875
2023-08-08,8223.0966796875,4998.88232421875,6477.76025390625,3258.564208984375
2023-08-09,8401.859375,4998.88232421875,6312.2705078125,3293.50830078125
2023-08-10,8401.859375,5062.42724609375,6288.62890625,3319.716796875
2023-08-11,8401.859375,5020.06396484375,6359.55322265625,3328.452880859375
2023-08-14,8357.16796875,5041.24560546875,6477.76025390625,3345.925048828125
2023-08-15,8312.4775390625,4914.1552734375,6477.76025390625,3337.188720703125
2023-08-16,8312.4775390625,4914.1552734375,6548.6845703125,3345.925048828125
2023-08-18,8267.7861328125,4892.9736328125,6359.55322265625,3284.772216796875
2023-08-21,8200.7509765625,4935.3369140625,6335.91162109375,3267.300048828125
2023-08-22,8312.4775390625,5041.24560546875,6383.19482421875,3276.036376953125
2023-08-23,8312.4775390625,4956.51904296875,6359.55322265625,3267.300048828125
2023-08-24,8223.0966796875,5041.24560546875,6501.40234375,3249.827880859375
2023-08-25,8290.1337890625,4998.88232421875,6501.40234375,3249.827880859375
2023-08-28,8223.0966796875,5083.60888671875,6477.76025390625,3232.355712890625
2023-08-29,8267.7861328125,5041.24560546875,6501.40234375,3249.827880859375
2023-08-30,8223.0966796875,5062.42724609375,6501.40234375,3328.452880859375
2023-08-31,8200.7509765625,5104.79052734375,6430.47802734375,3258.564208984375
2023-09-01,8245.44140625,5147.154296875,6430.47802734375,3249.827880859375
2023-09-04,8245.44140625,5168.3359375,6406.8359375,3258.564208984375
2023-09-05,8245.44140625,5168.3359375,6595.9677734375,3267.300048828125
2023-09-06,8178.404296875,5125.97265625,6501.40234375,3310.98046875
2023-09-07,8200.7509765625,4977.70068359375,6501.40234375,3284.772216796875
2023-09-08,8156.060546875,4998.88232421875,6548.6845703125,3223.61962890625
2023-09-11,8156.060546875,5020.06396484375,6714.1748046875,3232.355712890625
2023-09-12,8133.71435546875,4977.70068359375,6643.2509765625,3241.091796875
2023-09-13,8111.3701171875,4956.51904296875,6595.9677734375,3241.091796875
2023-09-14,8133.71435546875,4935.3369140625,6619.609375,3214.883544921875
2023-09-15,8044.33251953125,5020.06396484375,6619.609375,3249.827880859375
2023-09-18,8044.33251953125,4998.88232421875,6501.40234375,3214.883544921875
2023-09-19,8111.3701171875,5083.60888671875,6477.76025390625,3258.564208984375
2023-09-20,8178.404296875,5147.154296875,6501.40234375,3328.452880859375
2023-09-21,8156.060546875,5083.60888671875,6525.04345703125,3328.452880859375
2023-09-22,8111.3701171875,5083.60888671875,6477.76025390625,3372.13330078125
2023-09-25,8044.33251953125,5083.60888671875,6288.62890625,3293.50830078125
2023-09-26,7999.64208984375,5020.06396484375,6194.06298828125,3284.772216796875
2023-09-27,7932.60595703125,5083.60888671875,6194.06298828125,3249.827880859375
2023-09-29,7887.916015625,5104.79052734375,6075.85595703125,3276.036376953125
2023-10-02,8111.3701171875,5125.97265625,6123.138671875,3276.036376953125
2023-10-03,8223.0966796875,5147.154296875,6052.2138671875,3293.50830078125
2023-10-04,8223.0966796875,5189.517578125,5957.6484375,3302.24462890625
2023-10-05,8111.3701171875,5189.517578125,5910.365234375,3249.827880859375
2023-10-06,8066.6787109375,5104.79052734375,6004.931640625,3302.24462890625
2023-10-09,8089.0234375,4998.88232421875,6241.345703125,3284.772216796875
2023-10-10,7977.296875,5083.60888671875,6217.70458984375,3328.452880859375
2023-10-11,7977.296875,5125.97265625,6170.42138671875,3302.24462890625
2023-10-12,8089.0234375,5147.154296875,6194.06298828125,3345.925048828125
2023-10-13,8111.3701171875,5147.154296875,6217.70458984375,3363.397216796875
2023-10-16,8133.71435546875,5104.79052734375,6099.4970703125,3284.772216796875
2023-10-17,7999.64208984375,5083.60888671875,6217.70458984375,3310.98046875
2023-10-18,7910.26025390625,4956.51904296875,6052.2138671875,3276.036376953125
2023-10-19,7820.87890625,4850.6103515625,6123.138671875,3258.564208984375
2023-10-20,8021.98828125,4871.7919921875,6052.2138671875,3232.355712890625
2023-10-23,7910.26025390625,4808.2470703125,5934.0068359375,3153.73095703125
2023-10-24,7843.22509765625,4871.7919921875,5981.28955078125,3188.675048828125
2023-10-25,7932.60595703125,4956.51904296875,6052.2138671875,3144.99462890625
2023-10-26,7798.53369140625,4829.4287109375,5910.365234375,3040.16162109375
2023-10-27,7776.18798828125,4829.4287109375,5839.44091796875,3057.6337890625
2023-10-30,7910.26025390625,4850.6103515625,5768.5166015625,2987.7451171875
2023-10-31,7820.87890625,4808.2470703125,5768.5166015625,3048.897705078125
2023-11-01,7686.80712890625,4787.0654296875,5721.23388671875,3162.466796875
2023-11-02,7910.26025390625,4998.88232421875,5910.365234375,3162.466796875
2023-11-03,7954.95068359375,4935.3369140625,5863.08251953125,3118.786376953125
2023-11-06,8089.0234375,5020.06396484375,6123.138671875,3188.675048828125
2023-11-07,8021.98828125,4977.70068359375,6099.4970703125,3118.786376953125
2023-11-08,8044.33251953125,4956.51904296875,6004.931640625,3075.10595703125
2023-11-09,8044.33251953125,4977.70068359375,6028.57275390625,3083.84228515625
2023-11-10,7887.916015625,4892.9736328125,5934.0068359375,3101.314208984375
2023-11-13,7932.60595703125,4935.3369140625,6004.931640625,3075.10595703125
2023-11-14,7977.296875,4935.3369140625,5886.72412109375,3057.6337890625
2023-11-15,8089.0234375,5020.06396484375,5934.0068359375,3101.314208984375
2023-11-16,8111.3701171875,5020.06396484375,5934.0068359375,3092.578125
2023-11-17,8111.3701171875,4998.88232421875,6264.9873046875,3101.314208984375
2023-11-20,7932.60595703125,4977.70068359375,6335.91162109375,3136.258544921875
2023-11-21,7843.22509765625,4977.70068359375,6264.9873046875,3162.466796875
2023-11-22,7932.60595703125,4977.70068359375,6099.4970703125,3153.73095703125
2023-11-23,7977.296875,4998.88232421875,6099.4970703125,3144.99462890625
2023-11-24,7977.296875,4977.70068359375,6075.85595703125,3162.466796875
2023-11-27,7932.60595703125,4998.88232421875,6146.7802734375,3214.883544921875
2023-11-28,7932.60595703125,4998.88232421875,6052.2138671875,3293.50830078125
2023-11-29,7954.95068359375,4956.51904296875,6052.2138671875,3249.827880859375
2023-11-30,8021.98828125,4956.51904296875,6146.7802734375,3284.772216796875
2023-12-01,7999.64208984375,4998.88232421875,6194.06298828125,3345.925048828125
2023-12-04,8015.3583984375,5083.60888671875,6099.4970703125,3328.452880859375
2023-12-05,7992.90625,5062.42724609375,6028.57275390625,3363.397216796875
2023-12-06,7903.09912109375,4914.1552734375,6075.85595703125,3424.5498046875
2023-12-07,7925.55078125,4871.7919921875,5957.6484375,3415.813720703125
2023-12-08,7858.19384765625,4829.4287109375,5957.6484375,3442.02197265625
2023-12-11,7858.19384765625,4892.9736328125,5792.158203125,3476.966552734375
2023-12-12,7813.2900390625,4914.1552734375,5839.44091796875,3415.813720703125
2023-12-13,7790.83837890625,4850.6103515625,5886.72412109375,3424.5498046875
2023-12-14,8127.6181640625,5041.24560546875,5839.44091796875,3442.02197265625
2023-12-15,8284.7822265625,4998.88232421875,5863.08251953125,3476.966552734375
2023-12-18,8262.330078125,5020.06396484375,5792.158203125,3468.230224609375
2023-12-19,8307.234375,5062.42724609375,5839.44091796875,3468.230224609375
2023-12-20,8352.1376953125,5020.06396484375,5886.72412109375,3459.494140625
2023-12-21,8374.58984375,5062.42724609375,5815.7998046875,3450.75830078125
2023-12-22,8374.58984375,5062.42724609375,5934.0068359375,3459.494140625
2023-12-27,8419.494140625,5083.60888671875,5934.0068359375,3442.02197265625
2023-12-28,8441.9462890625,5189.517578125,5934.0068359375,3459.494140625
2023-12-29,8441.9462890625,5125.97265625,6052.2138671875,3450.75830078125
